麥當勞,復興二店,這是一間連鎖速食店，臨近捷運科技大樓站。按壓式自動玻璃門方便輪椅使用者出入。店內只有一般廁所，可至附近捷運站使用無障礙廁所。服務生態度友善，若有任何需要幫忙的地方都可主動提出。24小時營業。,02-27547577,台北市大安區復興南路二段273號,25.025553,121.5436463,六塊雞套餐::NT$119,台北市,大安區,平日::00:00$$00:00<>週末::00:00$$00:00,NT$25$$NT$200,,,,,"西式餐廳,複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好",,
勞瑞斯,,,02-27298555,台北市信義區松仁路105號B1(全豐盛105大樓),25.035652,121.568713,勞瑞斯經典暢銷牛肋排套餐::NT$2800,台北市,信義區,平日::11:30$$22:00<>週末::11:00$$23:00<>午休::14:30$$17:30,NT$130$$NT$5200<>(需加收10%服務費),,,,,西式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,障礙好停車,免費Wifi,友善充電座",,
和食EN 日本料理,復興店,這是一間以定食和麵食為主的日本料理店。位在SOGO復興館11樓。開放式空間方便輪椅使用者出入。商場十樓、六樓和B3都設有無障礙廁所。內部裝潢高雅、談話不受影響、環境舒適、服務友善、餐點美味，是個聚餐或商業用餐的好選擇。,02-77450796,台北市大安區忠孝東路三段300號11F,25.041211,121.5432512,炭烤岩鹽豬排定食::NT$430<>鮭魚奶油醬油燒丼定食::NT$450,台北市,大安區,平日::11:00$$22:00<>週末::11:00$$22:00,NT$260$$NT$500<>(需加收10%服務費),,,,,異國料理,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
和食EN 日本料理,板橋店,這是一間以定食和麵食為主的日本料理店。位在板橋大遠百11樓。開放式空間方便輪椅使用者出入。商場內設有無障礙廁所和停車位。標榜食材都是最新鮮、最上等，各種料理都色、香、味聚全，每道菜也都用不同器皿搭配，看的出其用心。內部裝潢高雅、談話不受影響、環境舒適、服務友善、餐點美味，是個聚餐或商業用餐的好選擇。,02-29591196,新北市板橋區新站路28號Mega City板橋大遠百11樓,25.013513,121.4664973,EN沙拉::NT$套餐共1000元<>酥炸天婦羅::NT$套餐共1000元<>石燒中::NT$套餐共1000元,新北市,板橋區,平日::11:00$$22:00<>週末::11:00$$22:00,NT$300$$NT$1380<>(需加收10%服務費),,,,,異國料理,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好",,
留園上海料理-The Westin Taipei 台北威斯汀六福皇宮,,這是一間上海料理風格的高級餐廳。位在台北威斯汀六福皇宮B1。營業時段門會保持開啟狀態方便輪椅使用者出入。飯店內有無障礙廁所與無障礙電梯，二樓有哺乳室，供媽媽們餵乳。服務人員從服裝、禮儀、態度，都是經過專業訓練的，對於餐點及亨調方式，都能親切地詳細回答，讓人感到備受禮遇，讓我們不但享用美食，也學到不少烹調祕方。,02-35183078,台北市中山區南京東路三段133號B1,25.0521747,121.5411897,鎮江陳醋風味骨::NT$680<>開陽雞湯芽白心::NT$380<>紹興雯香豆腐鬆::NT$300,台北市,中山區,週一$$週日::<>午餐::11:30$$14:00<>晚餐::17:30$$21:30,NT$300$$NT$1600<>(需加收10%服務費),,,,,"中式餐廳,複合餐廳","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
祇園日本料理-The Westin Taipei 台北威斯汀六福皇宮,,這是一間日式料理風格的餐廳，餐廳分為壽司吧檯、小吃區、鐵板燒區、洋式包廂及日式包廂，供應各式生魚片、壽司、現場烹調的燒烤等日本料理。位於台北威斯汀六福皇宮地下二樓。開放式空間方便輪椅使用者出入。飯店內設有無障礙廁所。服務生穿著和服在大門前親切迎接賓客，依據不同負責部份穿著不同和服（共有四套）。服務生從服裝、禮儀、態度，都是經過專業訓練的，他們對於自己餐廳的餐點，可以詳細並且親切地回答用餐者，讓賓客備受禮遇。,02-35183078,台北市中山區南京東路三段133號B1,25.0521747,121.5411897,駱製沙拉壽司::NT$300元<>鰻魚飯::NT$680<>綜合天婦羅::NT$430元,台北市,中山區,週一$$週日::<>午餐::11:30$$14:00<>晚餐::17:30$$21:30,NT$300$$NT$1600<>(需加收10%服務費),,,,,異國料理,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
丹耶澧義大利餐廳,台北威斯汀六福皇宮,這是一家義式料理的五星級餐廳。門為按押式自動門，走道方便輪椅使用者通行，桌子容膝空間足夠輪椅使用者，店內設有無障礙廁所。服務生亦能提供聽障及視障者的用餐服務，但是因為餐廳採開放式廚房，而且用餐空間沒有隔間，擔心客人的用餐衛生，無法讓導盲犬入內，僅能放在餐廳外。服務生細心且有耐心。餐點品質佳，口味也好。用餐環境舒適。,02-35183078,台北市中山區南京東路三段133號,25.0521315,121.5412811,嫩煎雞肉捲鑲野菇松子 野莓醬::NT$套餐前菜<>碳烤時蔬 特級初榨橄欖油 葡萄醋::NT$套餐甜點<>提拉米蘇::NT$套餐1080,台北市,中山區,週一$$週日::<>午餐::11:30$$14:00<>晚餐::17:30$$21:30,NT$300$$NT$2280<>(需加收10%服務費),,,,,異國料理,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,無障礙廁所,障礙好停車,免費Wifi,友善充電座",,
九寨十鍋正宗四川麻辣鍋,,這是一家四川麻辣火鍋的店，按壓式的自動玻璃門方便輪椅使用者出入，走道寬敞能讓輪椅有足夠的迴轉空間，桌椅下方有容膝空間方便輪椅使用者用餐，店內廁所在二樓且無電梯，可至附近使用無障礙廁所。麻辣鍋底相當特別，麻而不辣，號稱是可以喝的湯，不會有吃完口渴的情形。用餐有單點和套餐兩種形式。可以選擇合適自己的用餐方式。,02-25635990,台北市中山區長安東路1段12之2號,25.049384,121.522999,四人套餐麻辣鴛鴦鍋::NT$2980,台北市,中山區,週一$$週日::11:00$$02:00,NT$10$$NT$3900<>(需加收10%服務費),,,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
典藏33觀景餐廳,,這是一間以排餐、義大利麵和下午茶為主要料理的景觀餐廳。位於新北市政府大樓33樓。開放式空間方便輪椅使用者出入。店內沒有廁所，但大樓一樓內設有無障礙廁所。餐點可單點也可選擇套餐。座位有高腳椅和一般座位，訂位時可先提出需求。天氣好時選個靠窗的座位，一邊用餐一邊賞美景，真是一大享受！,02-29550633,新北市板橋區中山路一段161號33樓,25.0122763,121.4655369,煎烤迷迭香風味雞腿排::NT$260,新北市,板橋區,平日::11:30$$23:00<>週末及例假日::08:00$$23:00,NT$60$$NT$2800,,,,,"西式餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
璞食軒,烏來璞石麗緻溫泉會館,這是一間以排餐和下午茶為主要料理的溫泉會館，餐點走精緻路線。離新店捷運站開車約20分鐘，可直達會館地下無障礙停車位，橫拉式木製門輪椅使用者可自行出入，但熱情的服務生會主動協助。全館皆只有一般廁所對輪椅使用者較不便。是個能享用美食又能泡湯的好地方。 ,02-26618000,新北市烏來區新烏路五段88號,24.8754069,121.5455745,四季套餐-秋水宴(午餐)::NT$680,新北市,烏來區,平日::12:00$$20:30<>週末::12:00$$20:30<>午休::14:00$$18:00,NT$680$$NT$1200<>(需加收10%服務費),,,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,障礙好停車,免費Wifi,友善充電座",,
玫瑰夫人餐廳,旗艦店,這是一間以燉飯、義大利麵或排餐為主的高級餐廳。距捷運南京復興站步行約十分鐘。推拉式玻璃門輪椅使用者需有人協助。店內廁所有一階高約二十公分，可至附近捷運站使用無障礙廁所。除了午、晚餐外，還有下午茶，有多種單點、套餐和飲料可供選擇。店內裝潢精緻豪華，服務週到貼心。提供免費WIFI和友善充電座。,02-66081333,台北市中山區南京東路三段77號,25.0521886,121.5386506,玫瑰套餐-堅果起司雞肉捲野菇燉飯::NT$680,台北市,中山區,週一$$週日::11:00$$22:00,NT$220$$NT$1680<>(需加收10%服務費),,,,,"異國料理,複合餐廳,甜點輕食,健康素食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
廣山居-江醫師健康廚房,,廣山居江醫師健康廚房是一家港式料理餐廳。門的形式為感應式自動門，通道寬敞輪椅與行人通行無礙，容膝空間方便輪椅與娃娃車靠近用餐，大樓本身有無障礙停車位，店內只有一般廁所，不便者若需使用無障礙廁所可至捷運港墘站，路程約8分鐘。粵菜名廚蕭廣安師傅精巧的手藝和營養師健康飲食概念，標榜無毒海鮮與蔬菜的健康飲食，適合商務聚餐與家庭聚會。,02-26587068,台北市內湖區瑞光路423號 ,25.078352,121.5710169,藍寶特製套餐::NT$700,台北市,內湖區,平日::11:00$$21:30<>週末::11:00$$21:30<>午休::16:00$$17:30,NT$50$$NT$1580<>(需加收10%服務費),,,,,"中式餐廳,健康素食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,障礙好停車,免費Wifi,友善充電座",,
巴賽麗廳,台北亞都麗緻大飯店,這是在飯店內的法式料理餐廳。門口設有斜坡道但緊鄰著推拉式的玻璃門，輪椅使用者需要協助，餐廳內的走道寬敞輪椅和行人可並行，桌下空間合適輪椅使用者靠近，有無障礙廁所，但洗手間的門為推拉式，輪椅使用者需要有人協助開啟。餐廳提供早餐、午餐、下午茶和晚餐，餐點精心製作擺盤美觀，環境舒適。,02-25971234,台北市中山區民權東路二段41號,25.0627507,121.5297614,法式風尚下午茶-雞肉甜椒蕎麥煎餅::NT$400,台北市,中山區,平日::06:00$$23:00<>週末::06:00$$23:00,NT$400$$NT$530<>(需加收10%服務費),,,,,"西式餐廳,甜點輕食,健康素食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,無障礙廁所,障礙好停車,免費Wifi,友善充電座",,
頤園北京料理-The Westin Taipei 台北威斯汀六福皇宮,,這是一間北京料理餐廳。營業時段門會保持開啟狀態方便輪椅使用者出入。飯店內設有無障礙廁所，但門過重較不方便。餐點品質要求高，口味道地，而服務品質也很好。在無障礙服務部分，可以提供口述菜單、筆談服務及接受導盲犬入內，硬體空間也方便行動不便者，室內光線明亮，適合視力不佳者通行。整體而言，頤園餐點值得品嘗，環境也友善。,02-87706565,台北市中山區南京東路三段133號B2,25.0521747,121.5411897,酸白菜豬肉絲::NT$480<>老北京炸醬麵::NT$380<>火燒醬牛肉(附空心餅)::NT$320,台北市,中山區,平日::11:30$$21:30<>週末::11:30$$21:30<>午休::14:00$$17:30,NT$60$$NT$2980<>(需加收10%服務費),,,,,"中式餐廳,健康素食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,無障礙廁所,障礙好停車,免費Wifi,友善充電座",,
滿穗台菜,,滿穗台菜的餐點，結合傳統鄉土風味與新穎的蔬果入菜方式，在新舊之間，承襲舊口味的精髓，加入新口味的刺激，是很有特色的台菜。服務部分絲毫不輸五星級大飯店的品質，隨時留意客人是否有需要服務，在無障礙服務的部分，提供口述菜單和筆談服務，也能接受導盲犬入內。餐廳二樓亦有養心茶樓提供全素餐點，有電梯可以到達。,02-25412020,台北市中山區松江路128號1樓,25.0540005,121.5329775,蘋果鮮干貝::NT$四人套餐2318<>番茄牛腩::NT$四人套餐2318<>桂筍滷肉::NT$四人套餐2318,台北市,中山區,平日::11:30$$21:30<>週末::11:30$$21:30,NT$100$$NT$1600<>(需加收10%服務費),,,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好",,
丹堤咖啡 Dante Coffee,忠孝復興店,這是一家有提供簡餐和輕食的咖啡店。自動感應門方便輪椅使用者出入。走道空間能讓一台輪椅迴轉。桌下空間足夠，輪椅使用者可靠近用餐。店內只提供一般廁所，可至捷運忠孝復興站使用無障礙廁所。無低消、用餐時限，為半自助服務，如有特定需求，服務人員亦可協助。店內環境舒適。,02-27311804,台北市大安區忠孝東路三段228號,25.041389,121.540691,和風照燒雞腿排::NT$138,台北市,大安區,平日::07:00$$22:30<>週末::07:00$$22:30,NT$60$$NT$208,,,,,"複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
星巴克咖啡 Starbucks Coffee,忠新門市,這是一間以咖啡、甜點和輕食為主的複合式咖啡店，位於忠孝新生捷運站2號出口，近華山文創園區。門為推拉式玻璃門，輪椅使用者需有人協助。店內只有一般廁所，可至附近捷運站使用無障礙廁所。點餐櫃台高度適中，服務員也相當親切。如果想和三五好友來個下午茶，這邊是不錯的選擇。,02-23957870,台北市中正區忠孝東路二段134巷2號一樓,25.0420216,121.5318112,墨西哥里肌帕里尼::NT$90,台北市,中正區,平日::07:00$$22:00<>週末::07:30$$22:30,NT$70$$NT$160,,,,,甜點輕食,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
開丼 燒肉VS丼飯,政大創始店,這是一間以日式丼飯和小菜為主的平價餐館。按壓式自動玻璃門方便輪椅使用者出入。店內只有一般廁所，可至附近學校借用無障礙廁所。很道地的日本味，店內有免費的味噌湯及熱茶。每一個食材都是精選的美味，每一種料理都還有介紹如何品嚐它的美味方法，何不來試試平價的精選美味！,02-29378678,台北市文山區木新路三段142號,24.9818378,121.5614143,赤味噌豚丼。::NT$160<>檸檬椒鹽雞翅。::NT$80,台北市,文山區,平日::11:30$$20:30<>週末::11:30$$20:30<>午休::14:00$$17:30<>如有店休會在官網公告,NT$30$$NT$200,,,,,異國料理,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
星巴克咖啡 Starbucks Coffee,雙和醫院門市,這是一間以咖啡、甜點和輕食為主的複合式咖啡店。搭乘低底盤公車藍41於雙和醫院站下車。感應式自動玻璃門方便輪椅使用者出入。店裡沒有廁所，雙和醫院一樓和五樓設有無障礙廁所，一樓的無障礙廁所出入口有小門檻，廁所內部偏小，五樓的無障礙廁所較方便輪椅使用者使用。服務生會協助輪椅使用者取餐至座位，服務親切值得推薦。,02-22459145,新北市中和區中正路291號,24.9931046,121.4936519,"迷迭香焗雞麵包::NT$51<>迷迭香焗雞麵包::NT$迷迭香焗雞麵包,外酥內軟口感絕佳,讚！",新北市,中和區,平日::07:00$$21:00<>週末::09:00$$17:00,NT$45$$NT$180,,,,,"西式餐廳,異國料理,複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
摩斯漢堡MOS BURGER,雙和醫院店,摩斯漢堡(雙和醫院店)是一家日式連鎖速食餐廳。門為常保開啟方便輪椅通行，通道寬度方便一台輪椅通行，容膝空間方便輪椅與娃娃車靠近用餐，店內沒有廁所，不便者若需使用無障礙廁所及無障礙停車位可至雙和醫院一樓。摩斯漢堡(雙和醫院店)位於雙和醫院B1美食廣場內，雙和醫院內有免費Wifi可使用，店員會主動協助輪椅使用者點餐與取餐真是貼心。店內有提供一般插座可供電輪、手機、筆電充電。,02-22467022,新北市中和區中正路291號B1,24.9931046,121.4936519,蜜汁烤腿堡套餐::NT$125<>和風炸雞::NT$65,新北市,中和區,平日::06:30$$21:30<>週末::06:30$$21:30,NT$30$$NT$299,,,,,西式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,障礙好停車,免費Wifi,友善充電座",,
日本九州拉麵,,日本九州拉麵是平價的日式料理店。門為推拉式玻璃門店員會協助，走道可讓一台輪椅通行，桌下空間合適輪椅使用者用餐，店內只有一般廁所，鄰近的台亞加油站有無障礙廁所，很乾淨。餐點是很道地的日本味，每一樣都很美味好吃。,02-29100773,新北市新店區中興路三段169號,24.9805389,121.543995,日式蕎麥冷麵。::NT$100,新北市,新店區,平日::11:00$$20:30<>週末::11:00$$20:30<>午休::14:00$$17:00,NT$100$$NT$200,,,,,異國料理,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
Skylark加州風洋食館,新店家樂福店,這是一間麵、飯、牛排、pizza、下午茶皆有提供的複合式餐廳。位於新店家樂福七樓。營業時段門會保持開啟狀態方便輪椅使用者出入。店內只有一般廁所，商場內一樓、三樓及四樓的特力屋都有設置無障礙廁所。空間寬敞，餐點美味且選擇多樣，午、晚餐、下午茶都很合適。,02-29149960,新北市新店區中興路三段1號7樓,24.9761495,121.5467144,米蘭起司烤活菌豬。::NT$240<>特調熱巧克力。::NT$70<>巧克力香蕉聖代。::NT$80,新北市,新店區,平日::11:00$$23:00<>週末::11:00$$23:00,NT$50$$NT$480,,,,,"複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,障礙好停車,友善充電座",,
小放牛手工刀切麵,,這家是牛肉麵的專賣店。門為左右橫開門輕鬆開啟店員會協助，走道寬啟可讓兩台輪椅相會。活動式桌椅方便輪椅使用者用餐，店內只有一般廁所，但鄰近的加油站有無障礙廁所十分乾淨。牛肉麵可是一家老店新遷的好味道。,02-29186518,新北市新店區中興路三段153號,24.9803072,121.5443138,"紅燒牛肉麵。::NT$大120,小100<>各式小菜。::NT$30",新北市,新店區,平日::11:00$$21:00<>週末::11:00$$21:00<>公休::禮拜日,NT$30$$NT$120,,,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
 IKEA宜家家居,新莊店,這是一間以瑞典美食為主要料理風格的餐廳。位在新莊中正路上的IEKA商場內。開放式空間方便輪椅使用者出入。商場內即設有無障礙廁所。餐點雖是現成加熱卻也十分美味，而且在出口商店也可以買到附有料理說明的食材回家DIY。假日人潮很多，輪椅或嬰兒車要在餐桌間進出有點困難，服務人員也沒有協助長輩或不方便者的服務，建議於非假日時再去享用。但對於小小朋友的服務是十分貼心的。適合全家或有小小朋友的爸媽去用餐。,02-22765388,新北市新莊區中正路1號,25.0410236,121.4645846,"兒童餐。::NT$99<>德國豬腳。::NT$299<>瑞典烤肉丸。::NT$10粒,120元",新北市,新莊區,平日::10:00$$22:00<>週末::10:00$$22:00,NT$25$$NT$299,,,,,異國料理,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,無障礙廁所,障礙好停車,友善充電座",,
石頭日式炭火燒肉,土城-尊榮旗艦館,這是一家以日式火鍋和燒烤吃到飽的餐廳。推拉式玻璃門輪椅使用者需有人協助，走道寬敞輪椅有足夠迴轉空間，桌椅有容膝空間方便輪椅使用者用餐，店內設有無障礙廁所，但輔具較不足。店禸食材種類多樣化，雖是吃到飽型態卻會由服務生送上桌，不必擔心取餐不便的問題。每桌都設有服務鈴。,02-22675616,新北市土城區中央路三段73號,24.9690476,121.438648,藥膳養生鍋。::NT$吃到飽。(469~569)<>炭火燒烤。::NT$469,新北市,土城區,平日::11:00$$23:00<>週末::11:00$$23:00,NT$469$$NT$569<>(需加收10%服務費),,,,,複合餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,無障礙廁所,障礙好停車,友善充電座",,
IKEA宜家家居,敦北店,這是一間以瑞典料理餐廳，位於敦化北路微風廣場地下一樓的IKEA宜家家居內。一樓入口只有樓梯，輪椅使用者可搭乘微風廣場的電梯到B1，再跟隨服務人員從員工專用門搭乘員工專用電梯進入IKEA賣場。賣場內設有無障礙廁所。全自助式的點餐服務對行動不便者較不方便，建議於非假日前往用餐，在非假日時段服務人員可協助取餐。,02-27168900,台北市松山區敦化北路100號B1及B2,25.0533355,121.5484762,肉醬麋鹿造型通心麵::NT$50<>炸雞翅::NT$45<>冷熱飲::NT$25 (冷) NT$35 (熱),台北市,松山區,週日$$週四::10:00$$21:30<>週五及週六或例假日前夕::10:00$$22:00,NT$12$$NT$299,,,,,複合餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,無障礙廁所,友善充電座",,
弘爺漢堡,新莊中和店,這是主打輕食料理的小店。位於中和街中港國小側門斜對面。開車的身障朋友幸運的話能有停車格，但經常一位難求。店內只有一般廁所，但離弘爺漢堡200公尺的肯德基有無障礙廁所。吃完早餐，可到中和街路口的綜合運動場或肯德基斜對面的佳瑪百貨逛逛。,02-22771815,新北市新莊區中和街64號,25.0458604,121.447873,3號經濟餐::NT$55元,新北市,新莊區,平日::05:30$$13:30<>週末::05:30$$13:30,NT$20$$NT$55,,,,,複合餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
盛園絲瓜小籠湯包,,這是一間主打小籠包、燒賣、水餃等上海料理的餐館。臨近捷運東門站。感應式自動玻璃門方便輪椅使用者出入。店內只有一般廁所，可至附近捷運站或中正紀念堂使用無障礙廁所。湯包、油豆腐、豆沙鍋餅都非常有名！隱身在巷子裡但是大紅色招牌和時常排隊的人潮很好辨別。服務親切且專業，值得週末或抽空來走走嚐嚐。,02-23582253,台北市大安區杭州南路二段25巷1號,25.0338094,121.5238501,絲瓜小籠湯包::＄120<>籠蒸高麗菜::＄110,台北市,大安區,平日::11:30$$21:30<>週末::11:30$$21:30<>午休::14:30$$16:30,NT$25$$NT$180,,,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好",,
義饗食堂,,這是一間供義大利麵、蔬菜、冷熱食、湯品、甜點、飲料等的吃到飽自助式餐廳，位在台大校園旁尊賢館二樓。開放式空間方便輪椅使用者出入，店內設有無障礙廁所。服務員熱心協助取餐。孩童身高100-130cm半價。營業時間為6:30~21:30，10:00-11:30、 14:30-17:30為平日休息時間，10:00-10:30、16:30-17:30為週末休息時間。平日供應早、午、晚餐，週末額外供應早午餐和下午茶。,02-77355077,台北市大安區羅斯福路四段83號2樓,25.013404,121.536197,自助餐::NT$580,台北市,大安區,平日::06:30$$21:30<>週末::06:30$$21:30<>午休::14:30$$17:30,NT$280$$NT$680<>(需加收10%服務費),,,,,"西式餐廳,複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,無障礙廁所,障礙好停車,友善充電座",,
我家牛排,土城中華店,這是一家牛排店。位於土城中華路一段，海山捷運站步行約15分鐘可達。推拉式玻璃門輪椅使用者需有人協助。店內只有一般廁所，可至附近捷運站使用無障礙廁所。本身有附設一般停車位。通道寬敞可以兩台輪椅同時會車，桌子有容膝空間方便輪椅使用者用餐，椅子有靠背舒適，適合年長者使用，自助式取餐高度適合但沒有容膝空間(部分取餐架過高)輪椅使用者需有人協助。,02-22603188,新北市土城區中華路一段28號,24.99005,121.446944,勁燒雞腿排::NT$280<>冰島鱈魚排::NT$310,新北市,土城區,平日::11:00$$22:00<>週末::11:00$$22:00<>午休::14:00$$17:00,NT$130$$NT$500,,,,,"中式餐廳,西式餐廳,複合餐廳","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
吉野家YOSHINOYA,新莊中正店,這是一家主打日式丼飯的餐廳。按壓式自動玻璃門方便輪椅使用者出入，走道寬敞能讓輪椅使用者有足夠迴轉空間，桌椅有容膝空間方便輪椅使用者用餐，店內只有一般廁所在三樓，可至捷運新莊站或新莊區公所使用無障礙廁所。24小時營業。一樓用餐區只有一張桌子，店員會幫忙調整適合的角度提供用餐。,02-82013832,新北市新莊區中正路285號,25.0351939,121.4488135,豚井午茶餐::NT$99,新北市,新莊區,平日::00:00$$00:00<>週末::00:00$$00:00,NT$69$$NT$185,,,,,異國料理,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好",,
宜品福州乾拌麵,新泰店,這是一間以麵為主食的小吃店。臨近新莊捷運站。推拉式玻璃門輪椅使用者需有人協助。店內只有一般廁所，建議至附近捷運站或加油站使用無障礙廁所。「宜品」用一種簡單的幸福滋味吸引人，福州乾拌麵是招牌麵，又稱傻瓜麵，就是麵裡沒加什麼配料，上桌後靠自己淋上喜好的醬料，簡單但很美味。麵條口感滑溜柔順又十分彈牙，真的好吃。店內尚寬敞，是活動桌椅，可惜椅子是沒有靠背的木頭板凳。,02-29904040,新北市新莊區新泰路100號,25.0360718,121.4485152,乾拌麵::NT$30元<>肉燥麵::NT$35元<>綜合湯::NT$55元,新北市,新莊區,平日::10:00$$22:00<>週末::10:00$$22:00,NT$30$$NT$90,,,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好",,
老牌公園號,,老牌公園號是一家傳統酸梅湯專賣店。門常保開啟。通道狹窄，輪椅只能通行於騎樓空間。容膝空間方便輪椅用餐。輪椅若需使用無障礙廁所及無障礙停車位，可就近至台大醫院。店家特色為古老的建築物，有傳統風味，適合將此店加入老臺北之旅的行程中。一年四季都適合來一杯酸梅湯。,02-23113009,台北市中正區衡陽路2號,25.04224,121.513941,酸梅湯::NT$25<>蔥花長餅::NT$25,台北市,中正區,平日::10:30$$20:00<>週末::10:30$$20:00,NT$20$$NT$50,,,,,"甜點輕食,健康素食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好",,
千葉火鍋,永和尊爵館,這是一家火鍋吃到飽連鎖專賣店。門為推拉門，走道可讓兩台輪椅相會，活動式桌椅方便輪椅使用者用餐，店內為一般廁所，門寬不夠輪椅進去，必須到附近的公園或圖書館上廁所。自助式吃到飽的火鍋店，除了菜色豐富，有一般的火鍋料，還有熟食，冷盤，蛋糕，飲料，水果，壽司等區域，全部吃到飽。憑身障手冊及75歲證明文件只要264(含服務費)只有永和店有這樣的優惠價。,02-86685226,新北市永和區中正路249號,25.0000149,121.5175407,中式素食鍋::NT$平日359，例假日/晚餐439，外加一成服務費。憑殘障手冊及75歲老人證明只要264(含服務費),新北市,永和區,平日::11:00$$23:00<>週末::11:00$$23:00,NT$264$$NT$439<>(需加收10%服務費),,,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好",,
O2 Brunch歐圖早午餐廚房,蘆洲店,這是一間以輕食料理為主的早午餐廚房。按壓式自動玻璃門方便輪椅使用者出入。店內只有一廁所，可至捷運蘆洲站使用無障礙廁所，但需步行約十分鐘。餐點選擇非常多樣化，輕食和飯麵類皆有提供。店內有1/3的空間是親子書坊，所擺設的書籍都可自由翻閱，用餐空間不大，但整體布置非常溫馨。因屬親子餐廳類型，店內小朋友較多，因此老闆堅持導盲犬不適合入內，以避免不必要的危險。店外上騎樓的斜坡過陡，建議從旁邊的車道緩坡上騎樓。,02-28470022,新北市蘆洲區光榮路95號,25.088631,121.4623532,原味鬆餅::NT$99,新北市,蘆洲區,平日::07:00$$17:00<>週末::07:00$$17:00,NT$70$$NT$200,,,,,"西式餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi",,
日光大道健康廚坊,新生店,這是一家以輕食甜點的西式餐廳。座落於寧靜巷弄之間，大門口設置有木製的斜坡道輪椅通行有點搖晃，內門口手推門店員會協助。走道可讓輪椅通行，但座位有沙發區和一般桌椅區對輪椅使用者來說選擇性少了點。店外可看見庭園造景，小陽台和魚池。店內部環境優雅，設有禮品、書籍與有機蔬菜販售。店內只有一般廁所，附近沒有無障礙廁所或沒有無障礙廁所資訊。點餐前會給予些許濃厚的檸檬水。服務人員親切，微笑和善的應答客人問題。,02-23621134,台北市大安區新生南路三段22巷7-1號1樓,25.024206,121.533971,巧克力覆盆莓果塔::NT$120<>自製麵包盤::NT$120,台北市,大安區,平日::12:00$$21:00<>週末::12:00$$21:00,NT$120$$NT$250<>(需加收10%服務費),,,,,"複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
